personaId,packVersion,scenarioId,nodeId,lineId,text,ko,intent
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05a,よかったら少し話しませんか,괜찮으면 조금 이야기하지 않을래요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05a,よかったら少し話しませんか。,괜찮으면 조금 이야기하지 않을래요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05a,괜찮으면 조금 이야기하지 않을래요,괜찮으면 조금 이야기하지 않을래요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05a,よかったら少し話しませんか 4,괜찮으면 조금 이야기하지 않을래요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05a,よかったら少し話しませんか 5,괜찮으면 조금 이야기하지 않을래요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05a,よかったら少し話しませんか 6,괜찮으면 조금 이야기하지 않을래요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05a,よかったら少し話しませんか 7,괜찮으면 조금 이야기하지 않을래요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05a,よかったら少し話しませんか 8,괜찮으면 조금 이야기하지 않을래요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05b,おすすめの表現を教えてください,추천 표현을 알려주세요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05b,おすすめの表現を教えてください。,추천 표현을 알려주세요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05b,おすすめの表現教えてください,추천 표현을 알려주세요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05b,おすすめの表現を教えてお願いします,추천 표현을 알려주세요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05b,추천 표현을 알려주세요,추천 표현을 알려주세요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05b,おすすめの表現を教えてください 6,추천 표현을 알려주세요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05b,おすすめの表現を教えてください 7,추천 표현을 알려주세요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_05,haruka_greetings_intro_n4_u05b,おすすめの表現を教えてください 8,추천 표현을 알려주세요,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06a,今日は話せてよかったです,오늘 이야기할 수 있어서 좋았습니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06a,今日は話せてよかったです。,오늘 이야기할 수 있어서 좋았습니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06a,今日は話せてよかった,오늘 이야기할 수 있어서 좋았습니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06a,今日話せてよかった,오늘 이야기할 수 있어서 좋았습니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06a,오늘 이야기할 수 있어서 좋았습니다,오늘 이야기할 수 있어서 좋았습니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06a,오늘 이야기할 수 있어서 좋았요,오늘 이야기할 수 있어서 좋았습니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06a,きょうは話せてよかったです,오늘 이야기할 수 있어서 좋았습니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06a,今日は話せてよかったです 8,오늘 이야기할 수 있어서 좋았습니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06b,これからもよろしくお願いします,앞으로도 잘 부탁드립니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06b,これからもよろしくお願いします。,앞으로도 잘 부탁드립니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06b,これからもよろしくお願いし,앞으로도 잘 부탁드립니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06b,これからもよろしくください,앞으로도 잘 부탁드립니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06b,앞으로도 잘 부탁드립니다,앞으로도 잘 부탁드립니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06b,これからもよろしくお願いします 6,앞으로도 잘 부탁드립니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06b,これからもよろしくお願いします 7,앞으로도 잘 부탁드립니다,choice
haruka,v2,haruka_greetings_intro_n4,haruka_greetings_intro_n4_node_06,haruka_greetings_intro_n4_u06b,これからもよろしくお願いします 8,앞으로도 잘 부탁드립니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01a,今日は疲れました,오늘은 피곤했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01a,今日は疲れました。,오늘은 피곤했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01a,今日疲れました,오늘은 피곤했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01a,오늘은 피곤했습니다,오늘은 피곤했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01a,오늘은 피곤했요,오늘은 피곤했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01a,きょうは疲れました,오늘은 피곤했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01a,今日は疲れました 7,오늘은 피곤했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01a,今日は疲れました 8,오늘은 피곤했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01b,今日は楽しかったです,오늘은 즐거웠습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01b,今日は楽しかったです。,오늘은 즐거웠습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01b,今日は楽しかった,오늘은 즐거웠습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01b,今日楽しかった,오늘은 즐거웠습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01b,오늘은 즐거웠습니다,오늘은 즐거웠습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01b,오늘은 즐거웠요,오늘은 즐거웠습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01b,きょうは楽しかったです,오늘은 즐거웠습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_01,haruka_today_n5_u01b,今日は楽しかったです 8,오늘은 즐거웠습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02a,仕事をしました,일을 했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02a,仕事をしました。,일을 했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02a,仕事しました,일을 했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02a,일을 했습니다,일을 했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02a,일을 했요,일을 했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02a,仕事をしました 6,일을 했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02a,仕事をしました 7,일을 했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02a,仕事をしました 8,일을 했습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02b,学校に行きました,학교에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02b,学校に行きました。,학교에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02b,学校行きました,학교에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02b,학교에 갔습니다,학교에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02b,학교에 갔요,학교에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02b,学校に行きました 6,학교에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02b,学校に行きました 7,학교에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_02,haruka_today_n5_u02b,学校に行きました 8,학교에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03a,家で休みました,집에서 쉬었습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03a,家で休みました。,집에서 쉬었습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03a,집에서 쉬었습니다,집에서 쉬었습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03a,집에서 쉬었요,집에서 쉬었습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03a,家で休みました 5,집에서 쉬었습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03a,家で休みました 6,집에서 쉬었습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03a,家で休みました 7,집에서 쉬었습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03a,家で休みました 8,집에서 쉬었습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03b,カフェに行きました,카페에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03b,カフェに行きました。,카페에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03b,カフェ行きました,카페에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03b,카페에 갔습니다,카페에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03b,카페에 갔요,카페에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03b,カフェに行きました 6,카페에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03b,カフェに行きました 7,카페에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_03,haruka_today_n5_u03b,カフェに行きました 8,카페에 갔습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04a,友達に会いました,친구를 만났습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04a,友達に会いました。,친구를 만났습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04a,友達会いました,친구를 만났습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04a,친구를 만났습니다,친구를 만났습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04a,친구를 만났요,친구를 만났습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04a,友達に会いました 6,친구를 만났습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04a,友達に会いました 7,친구를 만났습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04a,友達に会いました 8,친구를 만났습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04b,一人で過ごしました,혼자 보냈습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04b,一人で過ごしました。,혼자 보냈습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04b,혼자 보냈습니다,혼자 보냈습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04b,혼자 보냈요,혼자 보냈습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04b,一人で過ごしました 5,혼자 보냈습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04b,一人で過ごしました 6,혼자 보냈습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04b,一人で過ごしました 7,혼자 보냈습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_04,haruka_today_n5_u04b,一人で過ごしました 8,혼자 보냈습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05a,少し眠いです,조금 졸립니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05a,少し眠いです。,조금 졸립니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05a,少し眠い,조금 졸립니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05a,조금 졸립니다,조금 졸립니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05a,少し眠いです 5,조금 졸립니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05a,少し眠いです 6,조금 졸립니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05a,少し眠いです 7,조금 졸립니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05a,少し眠いです 8,조금 졸립니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05b,まだ元気です,아직 괜찮습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05b,まだ元気です。,아직 괜찮습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05b,まだ元気,아직 괜찮습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05b,아직 괜찮습니다,아직 괜찮습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05b,아직 괜찮요,아직 괜찮습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05b,まだ元気です 6,아직 괜찮습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05b,まだ元気です 7,아직 괜찮습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_05,haruka_today_n5_u05b,まだ元気です 8,아직 괜찮습니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06a,明日は早く起きます,내일은 일찍 일어납니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06a,明日は早く起きます。,내일은 일찍 일어납니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06a,明日は早く起き,내일은 일찍 일어납니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06a,明日早く起きます,내일은 일찍 일어납니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06a,내일은 일찍 일어납니다,내일은 일찍 일어납니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06a,明日は早く起きます 6,내일은 일찍 일어납니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06a,明日は早く起きます 7,내일은 일찍 일어납니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06a,明日は早く起きます 8,내일은 일찍 일어납니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06b,明日も勉強します,내일도 공부합니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06b,明日も勉強します。,내일도 공부합니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06b,明日も勉強し,내일도 공부합니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06b,내일도 공부합니다,내일도 공부합니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06b,明日も勉強します 5,내일도 공부합니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06b,明日も勉強します 6,내일도 공부합니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06b,明日も勉強します 7,내일도 공부합니다,choice
haruka,v2,haruka_today_n5,haruka_today_n5_node_06,haruka_today_n5_u06b,明日も勉強します 8,내일도 공부합니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01a,仕事が忙しくて疲れました,일이 바빠서 피곤했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01a,仕事が忙しくて疲れました。,일이 바빠서 피곤했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01a,仕事忙しくて疲れました,일이 바빠서 피곤했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01a,일이 바빠서 피곤했습니다,일이 바빠서 피곤했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01a,일이 바빠서 피곤했요,일이 바빠서 피곤했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01a,仕事が忙しくて疲れました 6,일이 바빠서 피곤했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01a,仕事が忙しくて疲れました 7,일이 바빠서 피곤했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01a,仕事が忙しくて疲れました 8,일이 바빠서 피곤했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01b,よく寝たので元気です,잘 자서 괜찮습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01b,よく寝たので元気です。,잘 자서 괜찮습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01b,よく寝たので元気,잘 자서 괜찮습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01b,잘 자서 괜찮습니다,잘 자서 괜찮습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01b,잘 자서 괜찮요,잘 자서 괜찮습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01b,よく寝たので元気です 6,잘 자서 괜찮습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01b,よく寝たので元気です 7,잘 자서 괜찮습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_01,haruka_today_n4_u01b,よく寝たので元気です 8,잘 자서 괜찮습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02a,朝から会議がありました,아침부터 회의가 있었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02a,朝から会議がありました。,아침부터 회의가 있었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02a,朝から会議ありました,아침부터 회의가 있었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02a,아침부터 회의가 있었습니다,아침부터 회의가 있었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02a,아침부터 회의가 있었요,아침부터 회의가 있었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02a,朝から会議がありました 6,아침부터 회의가 있었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02a,朝から会議がありました 7,아침부터 회의가 있었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02a,朝から会議がありました 8,아침부터 회의가 있었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02b,昼すぎに買い物へ行きました,오후에 장보러 갔습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02b,昼すぎに買い物へ行きました。,오후에 장보러 갔습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02b,昼すぎ買い物へ行きました,오후에 장보러 갔습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02b,오후에 장보러 갔습니다,오후에 장보러 갔습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02b,오후에 장보러 갔요,오후에 장보러 갔습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02b,昼すぎに買い物へ行きました 6,오후에 장보러 갔습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02b,昼すぎに買い物へ行きました 7,오후에 장보러 갔습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_02,haruka_today_n4_u02b,昼すぎに買い物へ行きました 8,오후에 장보러 갔습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03a,ちょっと大変でした,조금 힘들었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03a,ちょっと大変でした。,조금 힘들었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03a,조금 힘들었습니다,조금 힘들었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03a,조금 힘들었요,조금 힘들었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03a,ちょっと大変でした 5,조금 힘들었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03a,ちょっと大変でした 6,조금 힘들었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03a,ちょっと大変でした 7,조금 힘들었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03a,ちょっと大変でした 8,조금 힘들었습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03b,思ったより楽でした,생각보다 편했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03b,思ったより楽でした。,생각보다 편했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03b,생각보다 편했습니다,생각보다 편했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03b,생각보다 편했요,생각보다 편했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03b,思ったより楽でした 5,생각보다 편했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03b,思ったより楽でした 6,생각보다 편했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03b,思ったより楽でした 7,생각보다 편했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_03,haruka_today_n4_u03b,思ったより楽でした 8,생각보다 편했습니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04a,そちらはどうでしたか,그쪽은 어땠나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04a,そちらはどうでしたか。,그쪽은 어땠나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04a,そちらどうでしたか,그쪽은 어땠나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04a,그쪽은 어땠나요,그쪽은 어땠나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04a,そちらはどうでしたか 5,그쪽은 어땠나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04a,そちらはどうでしたか 6,그쪽은 어땠나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04a,そちらはどうでしたか 7,그쪽은 어땠나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04a,そちらはどうでしたか 8,그쪽은 어땠나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04b,今日は何をしましたか,오늘은 무엇을 했나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04b,今日は何をしましたか。,오늘은 무엇을 했나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04b,今日何しましたか,오늘은 무엇을 했나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04b,오늘은 무엇을 했나요,오늘은 무엇을 했나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04b,きょうは何をしましたか,오늘은 무엇을 했나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04b,今日は何をしましたか 6,오늘은 무엇을 했나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04b,今日は何をしましたか 7,오늘은 무엇을 했나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_04,haruka_today_n4_u04b,今日は何をしましたか 8,오늘은 무엇을 했나요,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_05,haruka_today_n4_u05a,これから少し休みます,이제 조금 쉴 겁니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_05,haruka_today_n4_u05a,これから少し休みます。,이제 조금 쉴 겁니다,choice
haruka,v2,haruka_today_n4,haruka_today_n4_node_05,haruka_today_n4_u05a,これから少し休み,이제 조금 쉴 겁니다,choice
